@RELATION training_ZOOKEEPER_3.3.0

@ATTRIBUTE numberRevision NUMERIC
@ATTRIBUTE locAdded NUMERIC
@ATTRIBUTE avgLocAdded NUMERIC
@ATTRIBUTE maxLocAdded NUMERIC
@ATTRIBUTE size NUMERIC
@ATTRIBUTE chgSetSize NUMERIC
@ATTRIBUTE avgChgSetSize NUMERIC
@ATTRIBUTE maxChgSetSize NUMERIC
@ATTRIBUTE authors NUMERIC
@ATTRIBUTE class {BUG,NO_BUG}

@DATA
0,0,0,0,72,0,?,0,1,NO_BUG
2,50,25,49,121,19,9.5,14,3,NO_BUG
1,30,30,30,68,10,10.0,9,2,NO_BUG
1,71,71,71,131,4,4.0,3,3,NO_BUG
3,333,111,326,1069,34,11.333333,25,4,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
3,113,37,54,268,40,13.333333,25,4,NO_BUG
0,0,0,0,72,0,?,0,3,NO_BUG
14,789,56,333,986,29,2.0714285,14,5,NO_BUG
4,35,8,19,478,38,9.5,25,4,NO_BUG
0,0,0,0,132,0,?,0,2,NO_BUG
2,39,19,35,197,27,13.5,25,4,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
2,82,41,64,86,19,9.5,14,3,NO_BUG
0,0,0,0,81,0,?,0,3,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
1,6,6,6,58,15,15.0,14,3,NO_BUG
2,24,12,18,218,19,9.5,14,3,NO_BUG
1,44,44,44,142,4,4.0,3,4,NO_BUG
1,2,2,2,119,26,26.0,25,2,NO_BUG
0,0,0,0,111,0,?,0,2,NO_BUG
2,26,13,21,664,22,11.0,14,5,NO_BUG
0,0,0,0,114,0,?,0,2,NO_BUG
0,0,0,0,99,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,1,NO_BUG
0,0,0,0,92,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,105,0,?,0,3,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
0,0,0,0,583,0,?,0,3,NO_BUG
0,0,0,0,181,0,?,0,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,327,0,?,0,3,NO_BUG
0,0,0,0,45,0,?,0,3,NO_BUG
2,15,7,9,892,57,28.5,50,4,NO_BUG
3,6,2,2,188,3,1.0,2,4,NO_BUG
0,0,0,0,26,0,?,0,2,NO_BUG
1,1,1,1,654,51,51.0,50,4,NO_BUG
5,92,18,63,412,26,5.2,15,4,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,407,0,?,0,4,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,4,NO_BUG
0,0,0,0,85,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
1,17,17,17,245,16,16.0,15,4,NO_BUG
3,104,34,51,638,68,22.666666,50,5,NO_BUG
1,2,2,2,53,16,16.0,15,2,NO_BUG
1,31,31,31,193,51,51.0,50,3,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
0,0,0,0,154,0,?,0,4,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,64,0,?,0,1,NO_BUG
1,2,2,2,75,16,16.0,15,4,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
5,67,13,49,584,58,11.6,50,4,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
6,245,40,133,677,65,10.833333,50,4,NO_BUG
1,44,44,44,220,51,51.0,50,3,NO_BUG
1,1,1,1,123,51,51.0,50,3,NO_BUG
1,3,3,3,67,51,51.0,50,3,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
1,9,9,9,54,16,16.0,15,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
0,0,0,0,186,0,?,0,3,NO_BUG
1,7,7,7,487,4,4.0,3,3,NO_BUG
1,3,3,3,276,4,4.0,3,3,NO_BUG
0,0,0,0,60,0,?,0,2,NO_BUG
1,2,2,2,115,4,4.0,3,2,NO_BUG
0,0,0,0,310,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
0,0,0,0,128,0,?,0,3,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
0,0,0,0,78,0,?,0,3,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,194,0,?,0,2,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
1,2,2,2,280,10,10.0,9,3,NO_BUG
0,0,0,0,132,0,?,0,2,NO_BUG
0,0,0,0,149,0,?,0,2,NO_BUG
0,0,0,0,210,0,?,0,2,NO_BUG
0,0,0,0,151,0,?,0,3,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,45,0,?,0,2,NO_BUG
0,0,0,0,48,0,?,0,2,NO_BUG
0,0,0,0,33,0,?,0,2,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
0,0,0,0,283,0,?,0,3,NO_BUG
0,0,0,0,251,0,?,0,2,NO_BUG
0,0,0,0,252,0,?,0,2,NO_BUG
0,0,0,0,88,0,?,0,2,NO_BUG
0,0,0,0,83,0,?,0,2,NO_BUG
0,0,0,0,62,0,?,0,2,NO_BUG
0,0,0,0,43,0,?,0,2,NO_BUG
0,0,0,0,107,0,?,0,2,NO_BUG
0,0,0,0,35,0,?,0,2,NO_BUG
0,0,0,0,55,0,?,0,2,NO_BUG
0,0,0,0,41,0,?,0,2,NO_BUG
0,0,0,0,99,0,?,0,2,NO_BUG
0,0,0,0,75,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,35,0,?,0,2,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,2,NO_BUG
0,0,0,0,508,0,?,0,2,NO_BUG
0,0,0,0,47,0,?,0,2,NO_BUG
0,0,0,0,142,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,2,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
0,0,0,0,343,0,?,0,1,NO_BUG
0,0,0,0,164,0,?,0,1,NO_BUG
0,0,0,0,55,0,?,0,1,NO_BUG
0,0,0,0,342,0,?,0,3,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,179,0,?,0,2,NO_BUG
0,0,0,0,532,0,?,0,2,NO_BUG
0,0,0,0,35,0,?,0,1,NO_BUG
0,0,0,0,133,0,?,0,1,NO_BUG
0,0,0,0,32,0,?,0,1,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,130,0,?,0,2,NO_BUG
0,0,0,0,250,0,?,0,3,NO_BUG
0,0,0,0,701,0,?,0,3,NO_BUG
0,0,0,0,112,0,?,0,3,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,349,0,?,0,4,NO_BUG
0,0,0,0,213,0,?,0,4,NO_BUG
0,0,0,0,65,0,?,0,1,NO_BUG
0,0,0,0,104,0,?,0,2,NO_BUG
0,0,0,0,265,0,?,0,3,NO_BUG
0,0,0,0,496,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,343,0,?,0,2,NO_BUG
0,0,0,0,154,0,?,0,1,NO_BUG
0,0,0,0,137,0,?,0,1,NO_BUG
0,0,0,0,269,0,?,0,1,NO_BUG
0,0,0,0,312,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,192,0,?,0,1,NO_BUG
0,0,0,0,295,0,?,0,1,NO_BUG
0,0,0,0,109,0,?,0,1,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
5,93,18,64,1320,68,13.6,35,5,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,89,0,?,0,1,NO_BUG
0,0,0,0,100,0,?,0,1,NO_BUG
0,0,0,0,84,0,?,0,1,NO_BUG
0,0,0,0,662,0,?,0,3,NO_BUG
0,0,0,0,68,0,?,0,1,NO_BUG
0,0,0,0,312,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
1,2,2,2,79,2,2.0,1,2,NO_BUG
0,0,0,0,125,0,?,0,2,NO_BUG
1,3,3,3,113,2,2.0,1,2,NO_BUG
3,68,22,48,1546,10,3.3333333,7,3,NO_BUG
2,7,3,5,833,28,14.0,27,4,NO_BUG
1,18,18,18,146,15,15.0,14,4,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
2,25,12,23,173,22,11.0,20,3,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,170,0,?,0,3,NO_BUG
2,29,14,28,1185,39,19.5,27,4,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
5,43,8,16,381,54,10.8,27,5,NO_BUG
1,44,44,44,107,4,4.0,3,3,NO_BUG
8,588,73,426,1668,83,10.375,35,5,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
3,9,3,4,512,52,17.333334,27,5,NO_BUG
0,0,0,0,132,0,?,0,2,NO_BUG
1,1,1,1,232,28,28.0,27,5,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
1,0,0,0,108,17,17.0,16,3,NO_BUG
2,22,11,14,111,46,23.0,35,3,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
1,8,8,8,74,17,17.0,16,3,NO_BUG
2,37,18,36,257,39,19.5,27,4,NO_BUG
4,15,3,7,183,27,6.75,20,4,NO_BUG
0,0,0,0,121,0,?,0,2,NO_BUG
1,57,57,57,166,17,17.0,16,2,NO_BUG
3,466,155,454,461,37,12.333333,20,1,NO_BUG
3,132,44,66,702,41,13.666667,20,5,NO_BUG
1,29,29,29,143,21,21.0,20,2,NO_BUG
2,6,3,4,127,46,23.0,35,3,NO_BUG
1,26,26,26,106,21,21.0,20,2,NO_BUG
0,0,0,0,92,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,107,0,?,0,3,NO_BUG
0,0,0,0,129,0,?,0,1,NO_BUG
1,1,1,1,583,28,28.0,27,4,NO_BUG
0,0,0,0,180,0,?,0,2,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,333,0,?,0,3,NO_BUG
0,0,0,0,53,0,?,0,3,NO_BUG
1,11,11,11,968,6,6.0,5,4,NO_BUG
0,0,0,0,189,0,?,0,4,NO_BUG
1,1,1,1,27,6,6.0,5,2,NO_BUG
2,207,103,206,837,21,10.5,17,4,NO_BUG
2,2,1,1,169,31,15.5,27,4,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,109,0,?,0,4,NO_BUG
2,7,3,4,162,33,16.5,20,4,NO_BUG
3,7,2,5,718,44,14.666667,27,5,NO_BUG
1,1,1,1,53,28,28.0,27,3,NO_BUG
3,56,18,41,274,10,3.3333333,5,4,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
2,19,9,13,176,33,16.5,20,4,NO_BUG
1,5,5,5,375,21,21.0,20,1,NO_BUG
4,25,6,12,506,43,10.75,27,4,NO_BUG
1,7,7,7,92,17,17.0,16,1,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
2,13,6,8,142,33,16.5,20,1,NO_BUG
1,17,17,17,85,21,21.0,20,2,NO_BUG
1,13,13,13,77,21,21.0,20,2,NO_BUG
2,2,1,1,147,31,15.5,27,3,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,123,0,?,0,1,NO_BUG
2,7,3,4,116,33,16.5,20,1,NO_BUG
0,0,0,0,82,0,?,0,4,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
3,42,14,22,668,7,2.3333333,6,4,NO_BUG
0,0,0,0,34,0,?,0,1,NO_BUG
9,124,13,40,947,72,8.0,35,4,NO_BUG
3,73,24,48,344,49,16.333334,35,3,NO_BUG
4,8,2,3,150,71,17.75,35,3,NO_BUG
0,0,0,0,68,0,?,0,3,NO_BUG
1,62,62,62,62,21,21.0,20,1,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,79,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
0,0,0,0,69,0,?,0,2,NO_BUG
0,0,0,0,272,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,1,NO_BUG
0,0,0,0,33,0,?,0,1,NO_BUG
2,27,13,26,249,26,13.0,20,3,NO_BUG
4,55,13,38,604,26,6.5,15,4,NO_BUG
2,9,4,8,296,22,11.0,15,4,NO_BUG
1,6,6,6,66,9,9.0,8,2,NO_BUG
1,4,4,4,121,9,9.0,8,2,NO_BUG
0,0,0,0,325,0,?,0,3,NO_BUG
0,0,0,0,82,0,?,0,2,NO_BUG
1,1,1,1,138,28,28.0,27,4,NO_BUG
0,0,0,0,117,0,?,0,2,NO_BUG
0,0,0,0,76,0,?,0,3,NO_BUG
0,0,0,0,29,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,194,0,?,0,2,NO_BUG
0,0,0,0,36,0,?,0,1,NO_BUG
1,2,2,2,283,28,28.0,27,3,NO_BUG
0,0,0,0,103,0,?,0,1,NO_BUG
0,0,0,0,131,0,?,0,2,NO_BUG
0,0,0,0,146,0,?,0,2,NO_BUG
1,1,1,1,208,28,28.0,27,3,NO_BUG
0,0,0,0,150,0,?,0,3,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,43,0,?,0,2,NO_BUG
0,0,0,0,47,0,?,0,2,NO_BUG
0,0,0,0,32,0,?,0,2,NO_BUG
0,0,0,0,93,0,?,0,2,NO_BUG
0,0,0,0,113,0,?,0,2,NO_BUG
1,6,6,6,282,28,28.0,27,4,NO_BUG
0,0,0,0,251,0,?,0,2,NO_BUG
1,1,1,1,251,28,28.0,27,3,NO_BUG
1,46,46,46,130,15,15.0,14,3,NO_BUG
1,46,46,46,125,15,15.0,14,3,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
0,0,0,0,42,0,?,0,2,NO_BUG
1,3,3,3,106,28,28.0,27,3,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,53,0,?,0,2,NO_BUG
0,0,0,0,40,0,?,0,2,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,80,0,?,0,2,NO_BUG
0,0,0,0,39,0,?,0,2,NO_BUG
0,0,0,0,34,0,?,0,2,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
1,2,2,2,103,28,28.0,27,3,NO_BUG
2,187,93,185,536,41,20.5,27,3,NO_BUG
0,0,0,0,46,0,?,0,2,NO_BUG
0,0,0,0,141,0,?,0,2,NO_BUG
1,2,2,2,106,28,28.0,27,3,NO_BUG
0,0,0,0,210,0,?,0,1,NO_BUG
0,0,0,0,525,0,?,0,1,NO_BUG
0,0,0,0,88,0,?,0,1,NO_BUG
0,0,0,0,833,0,?,0,1,NO_BUG
0,0,0,0,457,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,1,NO_BUG
0,0,0,0,151,0,?,0,1,NO_BUG
1,288,288,288,288,52,52.0,51,1,NO_BUG
1,66,66,66,66,52,52.0,51,1,NO_BUG
1,37,37,37,37,52,52.0,51,1,NO_BUG
1,120,120,120,120,52,52.0,51,1,NO_BUG
1,139,139,139,139,52,52.0,51,1,NO_BUG
1,852,852,852,852,52,52.0,51,1,NO_BUG
1,33,33,33,33,52,52.0,51,1,NO_BUG
1,43,43,43,43,52,52.0,51,1,NO_BUG
1,99,99,99,99,52,52.0,51,1,NO_BUG
1,38,38,38,38,52,52.0,51,1,NO_BUG
1,37,37,37,37,52,52.0,51,1,NO_BUG
1,80,80,80,80,52,52.0,51,1,NO_BUG
1,321,321,321,321,52,52.0,51,1,NO_BUG
1,118,118,118,118,52,52.0,51,1,NO_BUG
1,605,605,605,605,52,52.0,51,1,NO_BUG
1,140,140,140,140,52,52.0,51,1,NO_BUG
1,361,361,361,361,52,52.0,51,1,NO_BUG
1,362,362,362,362,52,52.0,51,1,NO_BUG
1,187,187,187,187,52,52.0,51,1,NO_BUG
1,146,146,146,146,52,52.0,51,1,NO_BUG
1,186,186,186,186,52,52.0,51,1,NO_BUG
1,138,138,138,138,52,52.0,51,1,NO_BUG
1,50,50,50,50,52,52.0,51,1,NO_BUG
1,39,39,39,39,52,52.0,51,1,NO_BUG
0,0,0,0,78,0,?,0,1,NO_BUG
0,0,0,0,110,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,1,NO_BUG
0,0,0,0,86,0,?,0,1,NO_BUG
0,0,0,0,48,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,375,0,?,0,1,NO_BUG
0,0,0,0,80,0,?,0,1,NO_BUG
0,0,0,0,76,0,?,0,1,NO_BUG
0,0,0,0,41,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,106,0,?,0,1,NO_BUG
0,0,0,0,126,0,?,0,1,NO_BUG
4,62,15,53,208,53,13.25,52,2,NO_BUG
1,6,6,6,54,53,53.0,52,1,NO_BUG
1,38,38,38,38,53,53.0,52,1,NO_BUG
1,98,98,98,98,53,53.0,52,1,NO_BUG
1,38,38,38,38,53,53.0,52,1,NO_BUG
1,94,94,94,94,53,53.0,52,1,NO_BUG
2,37,18,32,173,53,26.5,52,2,NO_BUG
1,32,32,32,147,53,53.0,52,3,NO_BUG
1,86,86,86,178,53,53.0,52,3,NO_BUG
1,19,19,19,75,53,53.0,52,1,NO_BUG
2,63,31,52,208,53,26.5,52,2,NO_BUG
1,57,57,57,57,53,53.0,52,1,NO_BUG
1,28,28,28,517,53,53.0,52,2,NO_BUG
1,570,570,570,570,53,53.0,52,1,NO_BUG
1,51,51,51,148,53,53.0,52,1,NO_BUG
1,93,93,93,101,53,53.0,52,2,NO_BUG
1,107,107,107,227,53,53.0,52,2,NO_BUG
1,204,204,204,204,53,53.0,52,1,NO_BUG
1,299,299,299,352,53,53.0,52,3,NO_BUG
1,50,50,50,50,53,53.0,52,1,NO_BUG
1,162,162,162,162,53,53.0,52,1,NO_BUG
1,61,61,61,61,53,53.0,52,1,NO_BUG
1,163,163,163,163,53,53.0,52,1,NO_BUG
1,46,46,46,78,53,53.0,52,1,NO_BUG
1,401,401,401,448,53,53.0,52,4,NO_BUG
1,179,179,179,179,53,53.0,52,1,NO_BUG
1,136,136,136,136,53,53.0,52,1,NO_BUG
1,167,167,167,167,53,53.0,52,1,NO_BUG
1,67,67,67,67,53,53.0,52,1,NO_BUG
1,137,137,137,137,53,53.0,52,1,NO_BUG
1,145,145,145,145,53,53.0,52,1,NO_BUG
1,87,87,87,87,53,53.0,52,1,NO_BUG
1,85,85,85,85,53,53.0,52,1,NO_BUG
2,267,133,214,532,53,26.5,52,2,NO_BUG
0,0,0,0,81,0,?,0,1,NO_BUG
1,157,157,157,157,53,53.0,52,1,NO_BUG
1,264,264,264,264,53,53.0,52,1,NO_BUG
1,113,113,113,113,53,53.0,52,1,NO_BUG
1,454,454,454,454,53,53.0,52,1,NO_BUG
1,47,47,47,133,53,53.0,52,1,NO_BUG
1,151,151,151,151,53,53.0,52,1,NO_BUG
1,147,147,147,147,53,53.0,52,1,NO_BUG
1,1,1,1,137,28,28.0,27,2,NO_BUG
1,2,2,2,252,28,28.0,27,2,NO_BUG
